Subject,Predicate,Object,stv,Strength,overall,MturkTruth
Henry_IV_of_France,isMarriedTo,Margaret_of_Valois,0.4832422733,,,1
Judith_of_Swabia,isMarriedTo,Władysław_I_Herman,0.9312785268,,,1
Władysław_I_Herman,isMarriedTo,Judith_of_Swabia,0.4276425838,,,1
Rod_Steiger,isMarriedTo,Claire_Bloom,0.4393692613,,,1
Joseph_Bonaparte,isMarriedTo,Julie_Clary,0.4480448067,,,1
Joséphine_de_Beauharnais,isMarriedTo,Napoleon_I,0.4276425838,,,1
Václav_Havel,isMarriedTo,Olga_Havlová,0.3992562592,,,1
Harald_V_of_Norway,isMarriedTo,Queen_Sonja_of_Norway,0.4209414423,,,1
Victor_Emmanuel_II_of_Italy,isMarriedTo,Maria_Adelaide_of_Austria,0.4276425838,,,1
Napoleon_I,isMarriedTo,Joséphine_de_Beauharnais,0.4106098413,,,1
Louis_XI_of_France,isMarriedTo,Charlotte_of_Savoy,0.4470447004,,,1
Christian_X_of_Denmark,isMarriedTo,Alexandrine_of_Mecklenburg-Schwerin,0.4186775982,,,1
Juan_Carlos_I_of_Spain,isMarriedTo,Queen_Sofía_of_Spain,0.448382616,,,1
Henry_III_of_France,isMarriedTo,Louise_of_Lorraine,0.4470447004,,,1
Marie_de'_Medici,isMarriedTo,Henry_IV_of_France,0.4715403914,,,1
Felix_Yusupov,isMarriedTo,Princess_Irina_Alexandrovna_of_Russia,0.4155301154,,,1
Christian_IX_of_Denmark,isMarriedTo,Louise_of_Hesse-Kassel,0.4276425838,,,1
Will_Self,isMarriedTo,Deborah_Orr,0.5433213711,,,1
Harold_Pinter,isMarriedTo,Antonia_Fraser,0.4276425838,,,1
Guy_Ritchie,created,The_Hire,0.4153364599,,,1
Guy_Ritchie,directed,The_Hire,0.4276426435,,,1
Queen_Sonja_of_Norway,isMarriedTo,Harald_V_of_Norway,0.4346316457,,,1
Jerry_Seinfeld,produced,Bee_Movie,0.5965403318,,,1
Jerry_Seinfeld,created,Bee_Movie,0.7169113159,,,1
Jerry_Seinfeld,actedIn,Bee_Movie,0.5377069712,,,1
Gustaf_V_of_Sweden,isMarriedTo,Victoria_of_Baden,0.572271347,,,1
Peter_IV_of_Aragon,isMarriedTo,Eleanor_of_Sicily,0.4570352435,,,1
Peter_IV_of_Aragon,isMarriedTo,Maria_of_Navarre,0.4276426435,,,1
Peter_IV_of_Aragon,isMarriedTo,Sibila_of_Fortia,0.4436353147,,,1
Antonia_Fraser,isMarriedTo,Harold_Pinter,0.4276426435,,,1
Albert_II_of_Belgium,isMarriedTo,Queen_Paola_of_Belgium,0.4276425838,,,1
Anne_of_Kiev,isMarriedTo,Henry_I_of_France,0.4276425838,,,1
Vasili_III_of_Russia,isMarriedTo,Elena_Glinskaya,0.4143872857,,,1
Vasili_III_of_Russia,isMarriedTo,Solomonia_Saburova,0.4252923727,,,1
Ferdinand_VII_of_Spain,isMarriedTo,Maria_Christina_of_the_Two_Sicilies,0.4489675462,,,1
Charles_III_of_Spain,isMarriedTo,Maria_Amalia_of_Saxony,0.4390053749,,,1
Joanna_of_Castile,isMarriedTo,Philip_I_of_Castile,0.4396595955,,,1
Philip_I_of_Castile,isMarriedTo,Joanna_of_Castile,0.3993825912,,,1
Zita_of_Bourbon-Parma,isMarriedTo,Charles_I_of_Austria,0.4276425838,,,1
Charles_I_of_Austria,isMarriedTo,Zita_of_Bourbon-Parma,0.4218764007,,,1
Joss_Whedon,created,Goners,0.4276425838,,,1
Joss_Whedon,directed,Goners,0.4475468695,,,1
Ferdinand_II_of_the_Two_Sicilies,isMarriedTo,Maria_Christina_of_Savoy,0.4276426435,,,1
Laurence_Harvey,isMarriedTo,Margaret_Leighton,0.4321557581,,,1
Dina_Merrill,isMarriedTo,Ted_Hartley,0.4253702164,,,1
Ludwig_I_of_Bavaria,isMarriedTo,Therese_of_Saxe-Hildburghausen,0.4228779674,,,1
Lord_Guilford_Dudley,isMarriedTo,Lady_Jane_Grey,0.4146519601,,,1
Maria_Christina_of_Austria,isMarriedTo,Alfonso_XII_of_Spain,0.4276425838,,,1
Ferdinand_I_of_the_Two_Sicilies,isMarriedTo,Maria_Carolina_of_Austria,0.4158916473,,,1
Michel_Houellebecq,created,La_Possibilité_d'une_île__film_,0.4276425838,,,1
Michel_Houellebecq,directed,La_Possibilité_d'une_île__film_,0.5158090591,,,1
Connie_Booth,isMarriedTo,John_Cleese,0.4106097221,,,1
Victoria_of_Baden,isMarriedTo,Gustaf_V_of_Sweden,0.4228779674,,,1
Jane_Wyman,isMarriedTo,Ronald_Reagan,0.4712790549,,,1
Demi_Moore,isMarriedTo,Ashton_Kutcher,0.4330238104,,,1
Norman_Mailer,produced,Maidstone__film_,0.4217690825,,,1
Norman_Mailer,created,Maidstone__film_,0.4276425838,,,1
Norman_Mailer,directed,Maidstone__film_,0.424631685,,,1
Maximilian_I_of_Mexico,isMarriedTo,Charlotte_of_Belgium,0.4153022468,,,1
Charlotte_of_Belgium,isMarriedTo,Maximilian_I_of_Mexico,0.4276425838,,,1
Margherita_of_Savoy,isMarriedTo,Umberto_I_of_Italy,0.3993825912,,,1
Queen_Paola_of_Belgium,isMarriedTo,Albert_II_of_Belgium,0.9814739823,,,1
Adelaide_of_Saxe-Meiningen,isMarriedTo,William_IV_of_the_United_Kingdom,0.4276425838,,,1
Frederick_William_III_of_Prussia,isMarriedTo,Louise_of_Mecklenburg-Strelitz,0.394610405,,,1
Carol_I_of_Romania,isMarriedTo,Elisabeth_of_Wied,0.4545196891,,,1
Julie_Clary,isMarriedTo,Joseph_Bonaparte,0.7619332075,,,1
Leonard_Woolf,isMarriedTo,Virginia_Woolf,0.4352600574,,,1
Dave_McKean,created,MirrorMask,0.4647270739,,,1
Dave_McKean,directed,MirrorMask,0.4276425838,,,1
Wenceslaus_II_of_Bohemia,isMarriedTo,Judith_of_Habsburg,0.4276425838,,,1
Ashton_Kutcher,isMarriedTo,Demi_Moore,0.4639064968,,,1
Prince_Joachim_of_Denmark,isMarriedTo,Princess_Marie_of_Denmark,0.4489675462,,,1
Princess_Helena_of_the_United_Kingdom,isMarriedTo,Prince_Christian_of_Schleswig-Holstein,0.4276425838,,,1
Robert_Taylor__actor_,isMarriedTo,Ursula_Thiess,0.4106097221,,,1
Emperor_Zhao_of_Han,isMarriedTo,Grand_Empress_Dowager_Shangguan,0.4474327564,,,1
Bolesław_IV_the_Curly,isMarriedTo,Viacheslava_of_Novgorod,0.4767991006,,,1
Mieszko_III_the_Old,isMarriedTo,Elisabeth_of_Hungary__1128–1154_,0.4276425838,,,1
Mieszko_III_the_Old,isMarriedTo,Eudoxia_of_Kiev,0.4276426435,,,1
Maria_Christina_of_the_Two_Sicilies,isMarriedTo,Ferdinand_VII_of_Spain,0.4335804582,,,1
Louise_of_Mecklenburg-Strelitz,isMarriedTo,Frederick_William_III_of_Prussia,0.6357951164,,,1
Elisabeth_of_Wied,isMarriedTo,Carol_I_of_Romania,0.4395174384,,,1
Prince_Christian_of_Schleswig-Holstein,isMarriedTo,Princess_Helena_of_the_United_Kingdom,0.4918512404,,,1
Abel_of_Denmark,isMarriedTo,Matilda_of_Holstein,0.4480448067,,,1
Margaret_of_Provence,isMarriedTo,Louis_IX_of_France,0.4268034697,,,1
Barack_Obama,isMarriedTo,Michelle_Obama,0.4276425838,,,1
Thutmose_IV,isMarriedTo,Mutemwiya,0.4538544714,,,1
Abhishek_Bachchan,isMarriedTo,Aishwarya_Rai,0.4276425838,,,1
Erica_Kane,isMarriedTo,Dimitri_Marick,0.4155300558,,,1
Erica_Kane,isMarriedTo,Jackson_Montgomery,0.4934358597,,,1
Dimitri_Marick,hasChild,Erica_Kane,0.4153364301,,,0
Dimitri_Marick,isMarriedTo,Erica_Kane,0.4276425838,,,1
Dimitri_Marick,isMarriedTo,Gloria_Marsh,0.4276425838,,,1
Anna_Lee,isMarriedTo,Robert_Stevenson__director_,0.4318557382,,,1
Anna_Lee,isMarriedTo,Robert_Nathan,0.4413554668,,,1
Todd_Manning,hasChild,Blair_Cramer,0.7363091111,,,1
Todd_Manning,isMarriedTo,Blair_Cramer,0.4276425838,,,1
Alice_Hathaway_Lee_Roosevelt,isMarriedTo,Theodore_Roosevelt,0.9814741015,,,1
Alexandrine_of_Mecklenburg-Schwerin,isMarriedTo,Christian_X_of_Denmark,0.4276425838,,,1
Vajiralongkorn,isMarriedTo,Soamsavali_Kitiyakara,0.4276425838,,,1
Queen_Sofía_of_Spain,isMarriedTo,Juan_Carlos_I_of_Spain,0.4276425838,,,1
Vratislaus_II_of_Bohemia,isMarriedTo,Świętosława_of_Poland,0.4276425838,,,1
Claire_Bloom,isMarriedTo,Rod_Steiger,0.4276426435,,,1
Frederick_Kagan,isMarriedTo,Kimberly_Kagan,0.4276425838,,,1
Eddie_Griffin,produced,Dysfunktional_Family,0.435860306,,,1
Eddie_Griffin,created,Dysfunktional_Family,0.4153022468,,,1
Eddie_Griffin,actedIn,Dysfunktional_Family,0.4276425838,,,1
Louise_of_the_Netherlands,isMarriedTo,Charles_XV_of_Sweden,0.6887005568,,,1
Margaret_Leighton,isMarriedTo,Laurence_Harvey,0.4675084352,,,1
Padma_Lakshmi,isMarriedTo,Salman_Rushdie,0.5507027507,,,1
Robert_Stevenson__director_,isMarriedTo,Anna_Lee,0.47560063,,,1
Ferdinand_I_of_Aragon,isMarriedTo,Eleanor_of_Alburquerque,0.3917559683,,,1
Gertrude_of_Merania,isMarriedTo,Andrew_II_of_Hungary,0.4317074418,,,1
Prince_Hassan_bin_Talal,isMarriedTo,Princess_Sarvath_El_Hassan,0.0159104355,,,1
Giovanna_of_Italy,isMarriedTo,Boris_III_of_Bulgaria,0.4177514613,,,1
Princess_Irina_Alexandrovna_of_Russia,isMarriedTo,Felix_Yusupov,0.4276425838,,,1
Wendi_Deng,isMarriedTo,Rupert_Murdoch,0.4731095731,,,1
Eleanor_of_Castile,isMarriedTo,Edward_I_of_England,0.4276425838,,,1
Steve_Carell,isMarriedTo,Nancy_Carell,0.4276425838,,,1
Lilli_Palmer,isMarriedTo,Carlos_Thompson,0.4143298268,,,1
Sophia_Magdalena_of_Denmark,isMarriedTo,Gustav_III_of_Sweden,0.4229846895,,,1
Mahidol_Adulyadej,isMarriedTo,Srinagarindra,0.4480448067,,,1
Saif_Ali_Khan,isMarriedTo,Amrita_Singh,0.4276425838,,,1
Maria_Carolina_of_Austria,isMarriedTo,Ferdinand_I_of_the_Two_Sicilies,0.4689309895,,,1
Fox_Crane,isMarriedTo,Kay_Bennett,0.3860255778,,,1
Louise_of_Hesse-Kassel,isMarriedTo,Christian_IX_of_Denmark,0.4191691279,,,1
Emeric_of_Hungary,isMarriedTo,Constance_of_Aragon,0.4336937964,,,1
Elena_Glinskaya,isMarriedTo,Vasili_III_of_Russia,0.4232328534,,,1
Prince_Mikasa,isMarriedTo,Princess_Mikasa,0.4276425838,,,1
Jessica_Bennett,isMarriedTo,Spike_Lester,0.4333812296,,,1
Princess_Mikasa,isMarriedTo,Prince_Mikasa,0.390307337,,,1
Mavis_Leno,isMarriedTo,Jay_Leno,0.4276426435,,,1
Michelle_Obama,isMarriedTo,Barack_Obama,0.4711301327,,,1
Meir_Zarchi,isMarriedTo,Camille_Keaton,0.4276425838,,,1
Srinagarindra,isMarriedTo,Mahidol_Adulyadej,0.4219606817,,,1
Grand_Duchess_Alexandra_Georgievna_of_Russia,isMarriedTo,Grand_Duke_Paul_Alexandrovich_of_Russia,0.415412873,,,1
Grand_Duke_Paul_Alexandrovich_of_Russia,isMarriedTo,Grand_Duchess_Alexandra_Georgievna_of_Russia,0.4276425838,,,1
Mercedes_of_Orléans,isMarriedTo,Alfonso_XII_of_Spain,0.412992388,,,1
Ethan_Winthrop,isMarriedTo,Theresa_Lopez-Fitzgerald_Crane,0.4364197254,,,1
Kay_Bennett,isMarriedTo,Fox_Crane,0.3993825912,,,1
Kay_Bennett,isMarriedTo,Miguel_Lopez-Fitzgerald,0.467662245,,,1
Miguel_Lopez-Fitzgerald,isMarriedTo,Kay_Bennett,0.4356562793,,,1
Grand_Empress_Dowager_Shangguan,isMarriedTo,Emperor_Zhao_of_Han,0.420143038,,,1
Amrita_Singh,isMarriedTo,Saif_Ali_Khan,0.4503163397,,,1
Soamsavali_Kitiyakara,isMarriedTo,Vajiralongkorn,0.4061509371,,,1
Camille_Keaton,isMarriedTo,Meir_Zarchi,0.4091893137,,,1
Eleanor_of_Alburquerque,isMarriedTo,Ferdinand_I_of_Aragon,0.4194733202,,,1
Grand_Duke_Michael_Nikolaevich_of_Russia,isMarriedTo,Olga_Feodorovna_of_Baden,0.4901172519,,,1
Blair_Cramer,hasChild,Todd_Manning,0.4276426435,,,1
Blair_Cramer,isMarriedTo,Todd_Manning,0.4276425838,,,1
Carlos_Thompson,isMarriedTo,Lilli_Palmer,0.4276425838,,,1
JR_Chandler,hasChild,Marissa_Tasker,0.4335803986,,,1
JR_Chandler,isMarriedTo,Marissa_Tasker,0.3993825912,,,1
Nancy_Carell,isMarriedTo,Steve_Carell,0.4219170213,,,1
Natalie_Buchanan,isMarriedTo,Cristian_Vega,0.4314577878,,,1
Natalie_Buchanan,isMarriedTo,Mitch_Laurence,0.3862778246,,,1
Natalie_Buchanan,isMarriedTo,Jared_Banks,0.4040887356,,,1
Sophie_of_Mecklenburg-Güstrow,isMarriedTo,Frederick_II_of_Denmark,0.4276425838,,,1
Maria_Amalia_of_Saxony,isMarriedTo,Charles_III_of_Spain,0.4276426435,,,1
Mutemwiya,isMarriedTo,Thutmose_IV,0.4276425838,,,1
Lady_Jane_Grey,isMarriedTo,Lord_Guilford_Dudley,0.4276425838,,,1
Jessica_Buchanan,isMarriedTo,Antonio_Vega,0.4086999893,,,1
Jessica_Buchanan,hasChild,Nash_Brennan,0.4154129028,,,1
Jessica_Buchanan,isMarriedTo,Nash_Brennan,0.4276425838,,,1
Robert_Nathan,isMarriedTo,Anna_Lee,0.4210639894,,,1
Janelle_Timmins,isMarriedTo,Kim_Timmins,0.4143697321,,,1
Kim_Timmins,isMarriedTo,Janelle_Timmins,0.3849399984,,,1
Princess_Sarvath_El_Hassan,isMarriedTo,Prince_Hassan_bin_Talal,0.4274939299,,,1
Charlotte_of_Savoy,isMarriedTo,Louis_XI_of_France,0.4003052413,,,1
Margaret_of_Valois,isMarriedTo,Henry_IV_of_France,0.4034134746,,,1
Maria_Adelaide_of_Austria,isMarriedTo,Victor_Emmanuel_II_of_Italy,0.4153364599,,,1
Princess_Margaret_of_Denmark,isMarriedTo,Prince_René_of_Bourbon-Parma,0.4134213328,,,1
Deborah_Orr,isMarriedTo,Will_Self,0.4321557581,,,1
Solomonia_Saburova,isMarriedTo,Vasili_III_of_Russia,0.4070560634,,,1
Ryan_Lavery,isMarriedTo,Annie_Lavery,0.4318557382,,,1
Prince_Pedro_Henrique_of_Orléans-Braganza,isMarriedTo,Princess_Maria_Elisabeth_of_Bavaria,0.5208765268,,,1
Spike_Lester,isMarriedTo,Jessica_Bennett,0.4224498272,,,1
Louise_of_Lorraine,isMarriedTo,Henry_III_of_France,0.4181512892,,,1
Antonio_Vega,isMarriedTo,Jessica_Buchanan,0.4276426136,,,1
Ursula_Thiess,isMarriedTo,Robert_Taylor__actor_,0.4253412783,,,1
Annie_Lavery,isMarriedTo,Ryan_Lavery,0.4324305952,,,1
Raja_Nazrin_Shah,isMarriedTo,Zara_Salim_Davidson,0.7181908488,,,1
Kelly_Cramer,isMarriedTo,Kevin_Buchanan,0.5185357928,,,1
Kelly_Cramer,isMarriedTo,Joey_Buchanan,0.492965132,,,1
Prince_Harald_of_Denmark,isMarriedTo,Princess_Helena_Adelaide_of_Schleswig-Holstein-Sonderburg-Glücksburg,0.4199583828,,,1
Nash_Brennan,isMarriedTo,Jessica_Buchanan,0.4276425838,,,1
Ted_Hartley,isMarriedTo,Dina_Merrill,0.4469150305,,,1
Joe_Martin__All_My_Children_,hasChild,Ruth_Martin__All_My_Children_,0.498707056,,,1
Jackson_Montgomery,isMarriedTo,Erica_Kane,0.4106097221,,,1
Cristian_Vega,isMarriedTo,Natalie_Buchanan,0.4480448067,,,1
Jennifer_Rappaport,hasChild,Joey_Buchanan,0.4276425838,,,1
Jennifer_Rappaport,isMarriedTo,Joey_Buchanan,0.4276425838,,,1
Kevin_Buchanan,isMarriedTo,Kelly_Cramer,0.3860255778,,,1
Ruth_Martin__All_My_Children_,hasChild,Joe_Martin__All_My_Children_,0.5158090591,,,1
Ruth_Martin__All_My_Children_,isMarriedTo,Joe_Martin__All_My_Children_,0.4506510496,,,1
David_Vickers,isMarriedTo,Tina_Lord,0.4480448067,,,1
Joey_Buchanan,isMarriedTo,Kelly_Cramer,0.4153364599,,,1
Joey_Buchanan,isMarriedTo,Jennifer_Rappaport,0.4800439775,,,1
Tina_Lord,isMarriedTo,David_Vickers,0.5492420197,,,1
Tina_Lord,isMarriedTo,Cord_Roberts,0.5248070955,,,1
Princess_Marie_of_Denmark,isMarriedTo,Prince_Joachim_of_Denmark,0.5402686596,,,1
Mitch_Laurence,isMarriedTo,Natalie_Buchanan,0.3988951147,,,1
Maria_Christina_of_Savoy,isMarriedTo,Ferdinand_II_of_the_Two_Sicilies,0.4402164519,,,1
Joseph_Heller,created,Catch-22,0.5307421088,,,1
Constance_of_Aragon,isMarriedTo,Emeric_of_Hungary,0.4474327564,,,1
Ansgar_von_Lahnstein,isMarriedTo,Nathalie_Käppler,0.4539330304,,,1
Cécile_de_Maron,isMarriedTo,Leonard_von_Lahnstein,0.4276426435,,,1
Archduke_Charles_Stephen_of_Austria,isMarriedTo,Archduchess_Maria_Theresa_of_Austria__1862–1933_,0.4198716283,,,1
Vera_Nabokov,isMarriedTo,Vladimir_Nabokov,0.7567375302,,,1
Therese_of_Saxe-Hildburghausen,isMarriedTo,Ludwig_I_of_Bavaria,0.5213906765,,,1
Zara_Salim_Davidson,isMarriedTo,Raja_Nazrin_Shah,0.4215803146,,,1
Cord_Roberts,isMarriedTo,Tina_Lord,0.4539330304,,,1
Alyce_Faye_Eichelberger,isMarriedTo,John_Cleese,0.7358849645,,,1
Aishwarya_Rai,isMarriedTo,Abhishek_Bachchan,0.5158090591,,,1
Olga_Feodorovna_of_Baden,isMarriedTo,Grand_Duke_Michael_Nikolaevich_of_Russia,0.4276425838,,,1
Olga_Havlová,isMarriedTo,Václav_Havel,0.723672092,,,1
Duke_Karl-Theodor_in_Bavaria,isMarriedTo,Princess_Sophie_of_Saxony,0.4358178377,,,1
Jared_Banks,isMarriedTo,Natalie_Buchanan,0.4276425838,,,1
Theresa_Lopez-Fitzgerald_Crane,isMarriedTo,Ethan_Winthrop,0.4143873155,,,1
Gloria_Marsh,isMarriedTo,Dimitri_Marick,0.4356794357,,,1
Anna_Rice_Cooke,hasChild,Charles_Montague_Cooke__Jr.,0.4106098115,,,1
Prince_Paul_of_Württemberg,isMarriedTo,Princess_Charlotte_of_Saxe-Hildburghausen,0.4276426435,,,1
Nathalie_Käppler,isMarriedTo,Ansgar_von_Lahnstein,0.42102018,,,1
Leonard_von_Lahnstein,isMarriedTo,Cécile_de_Maron,0.3854900301,,,1
Matilda_of_Holstein,isMarriedTo,Abel_of_Denmark,0.427526623,,,1
Prince_Muhammad_bin_Talal,isMarriedTo,Princess_Firyal_of_Jordan,0.4257164001,,,1
Princess_Helena_Adelaide_of_Schleswig-Holstein-Sonderburg-Glücksburg,isMarriedTo,Prince_Harald_of_Denmark,0.6243804097,,,1
Judith_of_Habsburg,isMarriedTo,Wenceslaus_II_of_Bohemia,0.4276425838,,,1
Świętosława_of_Poland,isMarriedTo,Vratislaus_II_of_Bohemia,0.442592144,,,1
Archduchess_Maria_Theresa_of_Austria__1862–1933_,isMarriedTo,Archduke_Charles_Stephen_of_Austria,0.521990478,,,1
Eleanor_of_Sicily,isMarriedTo,Peter_IV_of_Aragon,0.4276425838,,,1
Maria_of_Navarre,isMarriedTo,Peter_IV_of_Aragon,0.459184885,,,1
Maija_DiGiorgio,created,Bitter_Jester,0.4318557382,,,1
Maija_DiGiorgio,actedIn,Bitter_Jester,0.4356794357,,,1
Maija_DiGiorgio,directed,Bitter_Jester,0.3854900301,,,1
Marissa_Tasker,isMarriedTo,JR_Chandler,0.5088250041,,,1
Sibila_of_Fortia,isMarriedTo,Peter_IV_of_Aragon,0.4106097519,,,1
Elisabeth_of_Hungary__1128–1154_,isMarriedTo,Mieszko_III_the_Old,0.4276425838,,,1
Princess_Sophie_of_Saxony,isMarriedTo,Duke_Karl-Theodor_in_Bavaria,0.4209032059,,,1
Princess_Firyal_of_Jordan,isMarriedTo,Prince_Muhammad_bin_Talal,0.4276425838,,,1
Gustav_III_of_Sweden,isMarriedTo,Sophia_Magdalena_of_Denmark,0.4557040632,,,1
Umberto_I_of_Italy,isMarriedTo,Margherita_of_Savoy,0.4276426435,,,1
Princess_Charlotte_of_Saxe-Hildburghausen,isMarriedTo,Prince_Paul_of_Württemberg,0.4143697619,,,1
Henry_I_of_France,isMarriedTo,Anne_of_Kiev,0.4255886674,,,1
Kimberly_Kagan,isMarriedTo,Frederick_Kagan,0.411806196,,,1
Viacheslava_of_Novgorod,isMarriedTo,Bolesław_IV_the_Curly,0.432430625,,,1
Eudoxia_of_Kiev,isMarriedTo,Mieszko_III_the_Old,0.4106097519,,,1
Archduke_Gottfried_of_Austria,isMarriedTo,Princess_Dorothea_of_Bavaria,0.425349474,,,1
Princess_Dorothea_of_Bavaria,isMarriedTo,Archduke_Gottfried_of_Austria,0.5060553551,,,1
Princess_Maria_Elisabeth_of_Bavaria,isMarriedTo,Prince_Pedro_Henrique_of_Orléans-Braganza,0.3854900301,,,1
Prince_René_of_Bourbon-Parma,isMarriedTo,Princess_Margaret_of_Denmark,0.4276425838,,,1
John_McCarthy__computer_scientist_,isKnownFor,Lisp__programming_language_,0.4231376648,,,1
Trip_Hawkins,isKnownFor,Electronic_Arts,0.5916664004,,,1
Michael_Langone,isKnownFor,Recovery_from_Cults,0.4063877165,,,1
Donald_Knuth,isKnownFor,MMIX,0.4276425838,,,1
Donald_Knuth,isKnownFor,TeX,0.4276425838,,,1
Donald_Knuth,isKnownFor,The_Art_of_Computer_Programming,0.4261480272,,,1
Cleve_Moler,isKnownFor,MATLAB,0.4276425838,,,1
Cornel_West,isKnownFor,Race_Matters,0.418163985,,,1
